transaction_id,amount,transaction_time,merchant_category,distance_from_home,is_fraud
TXN04180,53.77,17,4,18.26,0
TXN04181,23.85,3,3,2.52,0
TXN04182,153.01,15,4,63.59,0
TXN04183,747.56,4,2,72.72,1
TXN04184,29.44,20,5,20.59,0
TXN04185,21.22,18,4,4.92,0
TXN04186,35.98,23,3,1.1,0
TXN04187,25.29,4,3,4.04,0
TXN04188,27.49,20,4,85.43,0
TXN04189,34.96,7,2,21.86,0
TXN04190,51.8,11,5,4.48,0
TXN04191,8.87,22,5,7.62,0
TXN04192,36.75,3,1,18.43,0
TXN04193,10.32,10,5,21.95,0
TXN04194,42.1,0,3,8.67,0
TXN04195,14.56,13,1,14.2,0
TXN04196,1141.47,2,2,163.52,1
TXN04197,35.62,12,5,25.35,0
TXN04198,30.15,22,3,2.97,0
TXN04199,56.6,0,5,14.68,0
TXN04200,47.32,3,3,3.08,0
TXN04201,4.22,23,1,12.4,0
TXN04202,89.67,16,1,11.66,0
TXN04203,16.9,0,2,14.83,0
TXN04204,6.26,7,1,3.63,0
TXN04205,54.12,9,3,24.81,0
TXN04206,27.05,10,3,13.01,0
TXN04207,58.43,0,3,2.63,0
TXN04208,5.5,6,1,21.02,0
TXN04209,182.13,22,3,11.83,0
TXN04210,1.45,2,3,8.74,0
TXN04211,8.73,0,4,14.52,0
TXN04212,31.24,3,3,7.76,0
TXN04213,3.69,2,4,1.89,0
TXN04214,2.62,15,3,20.07,0
TXN04215,9.17,0,3,4.52,0
TXN04216,44.4,17,2,14.0,0
TXN04217,60.51,8,1,4.54,0
TXN04218,24.55,22,5,9.53,0
TXN04219,2.42,22,2,7.4,0
TXN04220,3.21,23,2,0.8,0
TXN04221,25.96,7,4,1.27,0
TXN04222,15.05,17,4,16.48,0
TXN04223,8.27,17,2,2.56,0
TXN04224,52.01,21,2,5.11,0
TXN04225,45.93,14,3,3.62,0
TXN04226,41.94,6,3,50.24,0
TXN04227,26.57,2,2,16.72,0
TXN04228,13.79,1,4,6.44,0
TXN04229,41.84,10,2,6.63,0
TXN04230,32.64,1,5,17.56,0
TXN04231,56.52,9,2,0.59,0
TXN04232,46.44,12,2,0.36,0
TXN04233,37.03,13,1,10.28,0
TXN04234,151.71,6,1,4.19,0
TXN04235,16.51,7,2,0.29,0
TXN04236,74.64,12,5,5.17,0
TXN04237,20.05,13,3,15.61,0
TXN04238,7.08,14,1,25.58,0
TXN04239,5.25,7,1,12.38,0
TXN04240,72.71,17,2,1.21,0
TXN04241,62.0,14,2,30.87,0
TXN04242,12.85,11,1,11.41,0
TXN04243,15.22,0,5,34.39,0
TXN04244,58.19,7,5,4.01,0
TXN04245,7.72,2,5,13.9,0
TXN04246,24.71,18,2,4.89,0
TXN04247,22.53,3,4,13.83,0
TXN04248,19.2,6,2,12.53,0
TXN04249,20.78,15,5,7.42,0
TXN04250,5.12,23,1,1.93,0
TXN04251,75.52,11,2,0.11,0
TXN04252,56.97,6,5,14.65,0
TXN04253,64.43,2,5,0.76,0
TXN04254,17.7,21,5,15.37,0
TXN04255,112.09,23,5,2.26,0
TXN04256,40.15,21,4,0.17,0
TXN04257,27.17,3,5,9.55,0
TXN04258,266.88,18,3,7.91,0
TXN04259,7.38,10,4,19.51,0
TXN04260,4.0,20,2,1.03,0
TXN04261,14.75,19,5,10.19,0
TXN04262,27.03,8,2,0.06,0
TXN04263,3.44,23,5,7.88,0
TXN04264,28.5,10,5,4.93,0
TXN04265,316.94,7,2,32.63,0
TXN04266,194.36,5,5,22.29,0
TXN04267,1154.28,5,3,264.56,1
TXN04268,4.4,15,1,4.5,0
TXN04269,9.24,2,5,2.19,0
TXN04270,71.91,20,2,11.11,0
TXN04271,23.52,17,1,8.34,0
TXN04272,7.87,4,4,8.53,0
TXN04273,32.37,11,1,2.02,0
TXN04274,48.93,18,2,5.04,0
TXN04275,155.21,10,2,4.7,0
TXN04276,34.28,17,4,4.4,0
TXN04277,950.77,1,5,316.68,1
TXN04278,68.76,0,5,22.13,0
TXN04279,64.0,8,1,10.45,0
TXN04280,25.92,0,3,18.76,0
TXN04281,14.83,3,5,0.67,0
TXN04282,166.09,14,3,45.61,0
TXN04283,33.58,8,1,20.94,0
TXN04284,774.38,3,5,205.12,1
TXN04285,21.47,0,3,1.77,0
TXN04286,1.62,16,4,18.21,0
TXN04287,2.09,0,3,8.82,0
TXN04288,77.33,3,2,0.52,0
TXN04289,112.52,17,1,8.06,0
TXN04290,52.68,11,1,3.24,0
TXN04291,21.45,16,5,8.83,0
TXN04292,61.06,1,1,0.34,0
TXN04293,16.62,14,5,0.8,0
TXN04294,62.19,5,3,3.18,0
TXN04295,1.17,13,5,17.95,0
TXN04296,26.13,7,2,2.58,0
TXN04297,49.67,0,2,6.71,0
TXN04298,52.67,11,1,2.41,0
TXN04299,50.08,13,4,6.5,0
TXN04300,57.0,0,3,0.11,0
TXN04301,99.9,5,5,0.04,0
TXN04302,26.68,2,2,15.64,0
TXN04303,17.43,20,1,5.07,0
TXN04304,28.53,17,3,2.46,0
TXN04305,60.1,0,4,25.57,0
TXN04306,63.44,8,3,23.28,0
TXN04307,89.34,11,5,9.99,0
TXN04308,37.93,20,2,8.05,0
TXN04309,17.84,9,1,7.54,0
TXN04310,58.67,22,3,1.66,0
TXN04311,94.15,9,4,2.88,0
TXN04312,67.19,10,3,4.4,0
TXN04313,7.63,9,5,8.12,0
TXN04314,2.05,23,3,4.27,0
TXN04315,658.06,5,1,407.42,1
TXN04316,50.22,12,4,9.65,0
TXN04317,9.94,11,4,19.99,0
TXN04318,17.8,16,1,38.69,0
TXN04319,46.26,8,5,5.89,0
TXN04320,4.11,15,3,0.36,0
TXN04321,61.31,13,4,11.9,0
TXN04322,289.27,5,4,214.27,1
TXN04323,161.11,2,2,0.11,0
TXN04324,12.25,23,2,6.79,0
TXN04325,43.53,0,2,20.13,0
TXN04326,2.1,9,5,7.94,0
TXN04327,10.29,0,4,3.48,0
TXN04328,89.05,15,2,22.85,0
TXN04329,50.7,16,5,0.56,0
TXN04330,75.82,5,4,0.72,0
TXN04331,36.52,1,3,13.32,0
TXN04332,40.54,12,1,6.71,0
TXN04333,5.68,17,1,0.99,0
TXN04334,11.58,7,2,2.0,0
TXN04335,21.06,17,3,7.77,0
TXN04336,62.14,19,4,9.69,0
TXN04337,31.79,14,5,0.27,0
TXN04338,3.99,16,1,0.76,0
TXN04339,45.5,9,1,18.6,0
TXN04340,73.59,16,3,2.06,0
TXN04341,18.27,22,1,10.21,0
TXN04342,2.77,16,4,0.59,0
TXN04343,24.45,3,5,9.39,0
TXN04344,1.33,7,3,0.63,0
TXN04345,118.33,16,4,2.6,0
TXN04346,25.9,14,3,41.62,0
TXN04347,97.27,6,4,15.55,0
TXN04348,31.47,10,2,2.33,0
TXN04349,9.23,4,2,5.37,0
TXN04350,1188.75,13,4,365.47,1
TXN04351,52.59,1,2,6.76,0
TXN04352,19.32,18,1,5.57,0
TXN04353,75.4,10,5,3.5,0
TXN04354,68.21,6,4,2.27,0
TXN04355,1426.68,1,5,318.16,1
TXN04356,7.46,2,1,30.87,0
TXN04357,68.0,5,5,5.87,0
TXN04358,54.9,23,1,1.05,0
TXN04359,1458.86,13,4,243.14,1
TXN04360,12.56,12,4,7.01,0
TXN04361,31.42,3,1,0.13,0
TXN04362,47.93,1,3,4.79,0
TXN04363,366.31,8,2,188.91,1
TXN04364,43.16,1,2,4.18,0
TXN04365,170.98,9,5,0.45,0
TXN04366,39.37,7,2,11.58,0
TXN04367,58.12,6,4,8.29,0
TXN04368,67.53,17,1,59.39,0
TXN04369,197.76,11,3,6.07,0
TXN04370,32.01,9,3,7.58,0
TXN04371,16.98,9,2,6.74,0
TXN04372,93.26,15,4,12.67,0
TXN04373,21.54,18,4,6.9,0
TXN04374,23.87,3,1,1.2,0
TXN04375,34.37,20,4,2.92,0
TXN04376,51.18,18,2,5.19,0
TXN04377,115.81,15,4,22.76,0
TXN04378,18.02,16,3,16.57,0
TXN04379,86.91,18,5,1.55,0
TXN04380,2.32,4,1,14.88,0
TXN04381,14.72,17,3,0.43,0
TXN04382,176.97,11,5,4.47,0
TXN04383,33.88,0,3,9.09,0
TXN04384,64.17,15,4,17.02,0
TXN04385,40.29,1,1,9.65,0
TXN04386,3.85,18,4,11.55,0
TXN04387,12.02,16,1,24.2,0
TXN04388,84.86,10,1,3.25,0
TXN04389,100.91,23,3,8.93,0
TXN04390,363.14,5,5,180.99,1
TXN04391,118.03,16,3,3.14,0
TXN04392,54.0,9,3,8.84,0
TXN04393,47.45,17,3,7.95,0
TXN04394,1.6,20,3,11.96,0
TXN04395,4.78,15,2,5.66,0
TXN04396,28.12,18,3,6.19,0
TXN04397,140.02,19,1,0.35,0
TXN04398,79.78,3,4,0.2,0
TXN04399,71.9,15,2,13.4,0
TXN04400,26.69,18,1,21.27,0
TXN04401,39.58,10,1,3.16,0
TXN04402,71.42,2,4,14.23,0
TXN04403,77.69,7,3,6.44,0
TXN04404,46.85,4,5,13.9,0
TXN04405,21.75,12,2,7.77,0
TXN04406,62.02,14,5,1.58,0
TXN04407,91.65,2,2,2.5,0
TXN04408,5.51,15,4,9.62,0
TXN04409,55.74,18,1,18.13,0
TXN04410,55.69,3,3,1.24,0
TXN04411,1.81,21,1,3.46,0
TXN04412,41.12,15,4,1.46,0
TXN04413,10.99,10,4,9.57,0
TXN04414,41.01,19,2,1.02,0
TXN04415,13.84,23,1,1.08,0
TXN04416,14.25,6,5,1.04,0
TXN04417,58.39,9,1,5.0,0
TXN04418,64.92,8,3,4.07,0
TXN04419,21.89,16,2,6.14,0
TXN04420,12.15,2,3,20.43,0
TXN04421,60.56,16,5,10.47,0
TXN04422,49.27,8,3,5.71,0
TXN04423,6.94,11,4,17.21,0
TXN04424,109.53,23,4,13.18,0
TXN04425,22.11,15,4,22.95,0
TXN04426,65.83,17,1,0.67,0
TXN04427,11.68,13,1,20.25,0
TXN04428,79.65,21,5,16.81,0
TXN04429,84.79,23,4,14.3,0
TXN04430,11.04,3,5,19.86,0
TXN04431,35.47,20,5,22.24,0
TXN04432,51.03,16,5,6.6,0
TXN04433,70.77,18,4,2.45,0
TXN04434,32.05,11,5,0.47,0
TXN04435,45.48,10,2,3.27,0
TXN04436,38.8,12,1,10.85,0
TXN04437,9.6,23,4,1.49,0
TXN04438,7.12,8,5,0.24,0
TXN04439,35.12,9,3,42.23,0
TXN04440,45.35,15,1,8.29,0
TXN04441,5.0,17,5,20.75,0
TXN04442,21.91,13,4,1.78,0
TXN04443,89.68,11,2,1.84,0
TXN04444,1.49,8,5,2.53,0
TXN04445,2.69,16,4,3.4,0
TXN04446,17.81,13,1,6.8,0
TXN04447,27.94,13,1,27.16,0
TXN04448,2.9,13,5,13.42,0
TXN04449,957.06,1,2,222.99,1
TXN04450,8.42,9,2,4.62,0
TXN04451,322.36,19,2,333.14,1
TXN04452,15.19,0,2,27.03,0
TXN04453,71.47,19,4,1.11,0
TXN04454,91.49,2,5,5.88,0
TXN04455,6.6,3,1,9.66,0
TXN04456,2.92,18,4,5.34,0
TXN04457,1360.87,4,5,199.9,1
TXN04458,23.95,11,4,21.93,0
TXN04459,2.29,8,5,0.32,0
TXN04460,24.18,19,1,2.91,0
TXN04461,106.02,15,3,3.2,0
TXN04462,45.5,9,2,7.9,0
TXN04463,14.56,5,4,25.39,0
TXN04464,3.59,12,4,4.07,0
TXN04465,20.25,2,2,0.88,0
TXN04466,12.89,3,2,39.31,0
TXN04467,126.3,12,2,8.53,0
TXN04468,16.42,20,4,4.49,0
TXN04469,40.36,1,3,9.16,0
TXN04470,14.57,15,4,4.9,0
TXN04471,2.75,11,2,19.35,0
TXN04472,32.47,19,1,10.71,0
TXN04473,103.07,16,5,10.32,0
TXN04474,38.27,21,5,13.63,0
TXN04475,1493.23,2,1,312.26,1
TXN04476,139.86,22,3,8.4,0
TXN04477,111.51,6,3,33.6,0
TXN04478,1628.87,3,2,150.23,1
TXN04479,33.0,14,3,7.38,0
TXN04480,24.9,0,3,4.08,0
TXN04481,25.83,21,1,7.87,0
TXN04482,219.37,16,5,0.38,0
TXN04483,86.72,1,2,8.47,0
TXN04484,1049.66,2,2,134.34,1
TXN04485,15.77,23,2,2.36,0
TXN04486,101.28,23,4,13.88,0
TXN04487,40.71,15,4,16.6,0
TXN04488,44.91,6,2,1.63,0
TXN04489,42.28,3,5,4.46,0
TXN04490,51.99,18,3,2.95,0
TXN04491,66.24,17,2,7.46,0
TXN04492,50.01,0,1,12.91,0
TXN04493,2.18,9,2,0.25,0
TXN04494,23.52,0,2,33.65,0
TXN04495,29.59,8,1,9.91,0
TXN04496,137.54,22,4,0.65,0
TXN04497,1354.8,18,4,477.6,1
TXN04498,10.68,23,1,15.07,0
TXN04499,4.62,8,4,2.85,0
TXN04500,14.95,0,5,14.14,0
TXN04501,91.68,17,5,12.36,0
TXN04502,48.39,9,3,3.96,0
TXN04503,61.49,12,3,4.95,0
TXN04504,32.93,15,4,8.41,0
TXN04505,7.2,22,1,1.84,0
TXN04506,55.49,7,2,0.48,0
TXN04507,9.63,3,2,2.61,0
TXN04508,21.62,23,4,17.45,0
TXN04509,108.67,19,5,4.17,0
TXN04510,18.63,15,4,16.62,0
TXN04511,1.71,2,4,7.07,0
TXN04512,38.55,19,1,4.79,0
TXN04513,120.58,1,2,10.55,0
TXN04514,18.17,12,5,6.01,0
TXN04515,6.92,10,2,3.66,0
TXN04516,9.04,0,3,6.01,0
TXN04517,384.72,2,2,432.47,1
TXN04518,191.91,10,2,37.23,0
TXN04519,41.81,17,5,3.53,0
TXN04520,44.91,10,3,3.6,0
TXN04521,4.48,22,2,2.2,0
TXN04522,40.05,19,4,4.91,0
TXN04523,28.34,8,3,6.47,0
TXN04524,221.21,7,5,3.57,0
TXN04525,16.54,5,2,17.36,0
TXN04526,44.6,14,4,43.32,0
TXN04527,15.35,11,3,24.03,0
TXN04528,30.86,5,4,1.52,0
TXN04529,58.56,2,2,24.03,0
TXN04530,56.59,9,3,0.35,0
TXN04531,17.03,8,4,23.11,0
TXN04532,75.55,0,4,1.61,0
TXN04533,22.43,10,5,20.45,0
TXN04534,16.64,7,4,53.35,0
TXN04535,4.93,9,3,2.63,0
TXN04536,26.47,8,5,7.88,0
TXN04537,15.03,10,4,0.4,0
TXN04538,47.15,15,4,7.03,0
TXN04539,1099.84,4,5,140.4,1
TXN04540,29.34,12,1,30.59,0
TXN04541,14.87,2,2,15.57,0
TXN04542,167.93,3,1,4.06,0
TXN04543,88.62,8,4,1.8,0
TXN04544,62.26,3,2,21.12,0
TXN04545,164.41,17,1,3.61,0
TXN04546,12.18,7,4,1.86,0
TXN04547,96.84,12,2,4.14,0
TXN04548,27.53,9,1,2.69,0
TXN04549,3.65,21,1,3.93,0
TXN04550,20.21,8,3,3.78,0
TXN04551,51.16,19,1,9.25,0
TXN04552,1366.26,2,5,422.05,1
TXN04553,22.26,18,5,3.17,0
TXN04554,68.83,23,5,7.59,0
TXN04555,10.71,12,4,12.57,0
TXN04556,60.51,5,2,10.02,0
TXN04557,82.41,1,3,0.36,0
TXN04558,1.87,23,2,2.18,0
TXN04559,84.85,11,5,23.38,0
TXN04560,6.12,0,3,10.88,0
TXN04561,57.0,6,3,12.09,0
TXN04562,25.55,6,1,10.06,0
TXN04563,45.71,21,2,1.62,0
TXN04564,23.99,4,1,9.91,0
TXN04565,123.98,18,1,7.04,0
TXN04566,53.51,23,5,0.42,0
TXN04567,35.23,18,4,21.53,0
TXN04568,1499.56,3,4,170.38,1
TXN04569,455.03,3,5,364.34,1
TXN04570,69.61,11,5,10.41,0
TXN04571,176.82,15,2,4.31,0
TXN04572,40.15,23,3,13.16,0
TXN04573,70.66,3,2,7.39,0
TXN04574,23.31,19,4,8.27,0
TXN04575,7.61,1,1,14.09,0
TXN04576,1.48,16,4,7.24,0
TXN04577,204.78,19,2,8.76,0
TXN04578,22.49,21,4,3.02,0
TXN04579,98.44,17,3,4.95,0
TXN04580,54.14,1,3,0.58,0
TXN04581,45.35,7,3,5.33,0
TXN04582,28.26,4,1,14.42,0
TXN04583,124.34,1,5,5.6,0
TXN04584,7.51,11,5,7.26,0
TXN04585,104.24,1,4,0.42,0
TXN04586,56.78,8,2,0.18,0
TXN04587,15.48,21,5,6.45,0
TXN04588,9.86,21,4,3.31,0
TXN04589,120.62,22,2,4.88,0
TXN04590,61.35,21,5,4.13,0
TXN04591,19.02,14,3,2.73,0
TXN04592,12.11,23,1,23.05,0
TXN04593,20.46,12,2,12.32,0
TXN04594,76.41,0,2,5.15,0
TXN04595,171.59,3,1,13.79,0
TXN04596,150.48,16,4,12.54,0
TXN04597,37.84,8,3,0.66,0
TXN04598,39.52,0,4,5.22,0
TXN04599,77.41,17,1,6.06,0
TXN04600,45.7,12,3,28.0,0
TXN04601,65.64,21,5,5.02,0
TXN04602,15.71,9,2,11.8,0
TXN04603,5.89,12,4,5.93,0
TXN04604,9.96,18,3,18.75,0
TXN04605,9.6,14,4,12.68,0
TXN04606,9.49,16,2,10.32,0
TXN04607,16.8,2,3,0.44,0
TXN04608,583.77,4,4,92.75,1
TXN04609,33.84,11,3,16.95,0
TXN04610,70.18,6,2,4.75,0
TXN04611,1444.71,3,3,276.69,1
TXN04612,131.51,11,3,12.89,0
TXN04613,18.9,19,2,4.78,0
TXN04614,67.93,13,4,7.03,0
TXN04615,12.93,22,5,9.61,0
TXN04616,152.79,23,1,1.02,0
TXN04617,29.34,2,5,1.31,0
TXN04618,18.56,6,2,6.37,0
TXN04619,81.68,20,5,2.73,0
TXN04620,24.02,19,3,4.32,0
TXN04621,13.1,6,4,21.18,0
TXN04622,30.02,17,3,9.75,0
TXN04623,16.03,5,1,1.18,0
TXN04624,10.78,20,5,18.07,0
TXN04625,40.39,11,3,9.99,0
TXN04626,29.91,5,3,25.4,0
TXN04627,108.76,3,5,10.06,0
TXN04628,83.54,9,1,8.63,0
TXN04629,1.88,22,2,9.5,0
TXN04630,85.03,21,5,5.99,0
TXN04631,72.06,21,4,10.54,0
TXN04632,37.35,9,1,7.5,0
TXN04633,20.61,15,1,1.39,0
TXN04634,60.23,6,5,12.93,0
TXN04635,4.88,23,1,0.03,0
TXN04636,36.79,1,3,20.26,0
TXN04637,6.51,9,3,6.0,0
TXN04638,9.45,17,3,9.36,0
TXN04639,284.07,1,5,3.92,0
TXN04640,11.09,13,2,13.64,0
TXN04641,6.58,1,3,13.13,0
TXN04642,96.03,13,3,3.14,0
TXN04643,89.36,6,2,2.52,0
TXN04644,47.47,1,3,6.28,0
TXN04645,29.65,22,1,10.21,0
TXN04646,1031.23,3,5,334.16,1
TXN04647,25.1,12,3,12.21,0
TXN04648,18.2,0,3,5.36,0
TXN04649,13.09,16,5,2.08,0
TXN04650,32.86,23,1,5.34,0
TXN04651,480.67,2,2,199.86,1
TXN04652,3.53,19,1,8.7,0
TXN04653,85.31,18,3,23.36,0
TXN04654,34.02,21,1,6.77,0
TXN04655,67.08,3,4,3.17,0
TXN04656,8.86,16,2,1.01,0
TXN04657,26.18,3,1,1.54,0
TXN04658,84.66,21,3,10.45,0
TXN04659,18.12,20,2,9.68,0
TXN04660,46.34,21,4,2.43,0
TXN04661,10.66,15,1,0.31,0
TXN04662,2.05,12,3,9.3,0
TXN04663,48.9,6,2,11.6,0
TXN04664,31.11,3,3,0.31,0
TXN04665,73.31,17,2,9.66,0
TXN04666,70.06,23,2,9.88,0
TXN04667,116.55,22,4,8.85,0
TXN04668,19.61,13,1,13.82,0
TXN04669,48.65,22,2,4.18,0
TXN04670,2.46,6,1,8.02,0
TXN04671,209.22,6,2,0.88,0
TXN04672,26.12,10,3,8.61,0
TXN04673,40.34,16,2,8.6,0
TXN04674,7.74,15,3,15.26,0
TXN04675,55.5,23,2,20.64,0
TXN04676,18.05,13,1,0.57,0
TXN04677,308.18,4,1,477.79,1
TXN04678,182.73,1,5,13.09,0
TXN04679,81.84,1,4,3.91,0
TXN04680,131.72,18,4,2.65,0
TXN04681,18.67,15,3,3.77,0
TXN04682,24.44,4,1,16.07,0
TXN04683,36.21,8,4,11.93,0
TXN04684,116.44,12,3,6.18,0
TXN04685,14.03,19,5,15.05,0
TXN04686,12.2,14,2,5.61,0
TXN04687,266.41,12,3,0.98,0
TXN04688,4.92,10,2,18.48,0
TXN04689,6.89,8,3,2.02,0
TXN04690,83.54,10,3,2.15,0
TXN04691,33.06,14,5,10.05,0
TXN04692,28.87,15,5,12.95,0
TXN04693,1278.15,5,5,154.47,1
TXN04694,38.47,17,2,14.26,0
TXN04695,42.54,1,3,22.5,0
TXN04696,53.31,9,4,7.97,0
TXN04697,25.26,18,2,5.32,0
TXN04698,166.77,10,3,5.72,0
TXN04699,4.82,10,2,6.82,0
TXN04700,45.39,8,3,19.49,0
TXN04701,820.8,3,4,93.48,1
TXN04702,46.75,6,2,3.39,0
TXN04703,4.99,17,1,7.07,0
TXN04704,44.93,0,1,10.54,0
TXN04705,34.56,8,5,17.89,0
TXN04706,1450.47,2,3,291.07,1
TXN04707,90.16,4,4,8.79,0
TXN04708,1.61,16,4,7.38,0
TXN04709,86.04,21,5,15.55,0
TXN04710,1022.3,1,4,64.92,1
TXN04711,244.32,3,2,316.97,1
TXN04712,92.16,3,1,1.41,0
TXN04713,1208.94,4,4,64.83,1
TXN04714,117.71,9,4,4.72,0
TXN04715,5.23,12,1,4.72,0
TXN04716,114.68,16,2,12.0,0
TXN04717,155.81,1,1,51.01,0
TXN04718,59.16,0,1,17.55,0
TXN04719,17.75,6,1,3.74,0
TXN04720,1039.98,1,2,420.68,1
TXN04721,18.63,6,5,10.99,0
TXN04722,56.48,15,4,0.16,0
TXN04723,415.66,2,3,254.39,1
TXN04724,13.89,14,4,43.99,0
TXN04725,73.02,10,1,7.75,0
TXN04726,28.87,1,2,2.93,0
TXN04727,14.07,4,4,19.07,0
TXN04728,49.8,16,4,9.65,0
TXN04729,44.91,1,1,9.66,0
TXN04730,1056.68,12,5,182.08,1
TXN04731,192.18,16,5,4.51,0
TXN04732,4.21,20,5,30.53,0
TXN04733,55.62,10,2,21.82,0
TXN04734,73.58,10,3,10.83,0
TXN04735,9.89,22,2,12.98,0
TXN04736,28.68,11,3,38.65,0
TXN04737,14.46,23,3,4.19,0
TXN04738,9.98,8,4,13.59,0
TXN04739,33.46,23,4,4.6,0
TXN04740,11.82,1,5,9.8,0
TXN04741,8.49,21,4,5.86,0
TXN04742,148.79,9,1,14.58,0
TXN04743,49.07,14,1,32.92,0
TXN04744,50.3,6,4,10.32,0
TXN04745,180.17,14,1,19.28,0
TXN04746,1141.35,5,3,319.71,1
TXN04747,30.76,9,2,11.56,0
TXN04748,39.18,21,4,13.62,0
TXN04749,33.07,20,3,16.19,0
TXN04750,60.65,23,5,1.81,0
TXN04751,53.38,12,3,3.84,0
TXN04752,99.81,19,4,30.82,0
TXN04753,96.1,13,5,0.08,0
TXN04754,18.6,6,5,22.07,0
TXN04755,171.75,6,1,6.37,0
TXN04756,40.74,20,1,4.74,0
TXN04757,20.07,23,2,10.82,0
TXN04758,61.78,14,3,11.35,0
TXN04759,110.95,22,4,20.08,0
TXN04760,29.85,20,2,27.0,0
TXN04761,63.79,13,3,1.02,0
TXN04762,191.64,6,2,11.11,0
TXN04763,23.5,3,4,4.9,0
TXN04764,54.5,12,2,2.11,0
TXN04765,21.22,0,2,19.23,0
TXN04766,82.13,4,2,7.9,0
TXN04767,91.07,10,5,6.61,0
TXN04768,90.41,17,3,1.52,0
TXN04769,190.31,8,2,4.79,0
TXN04770,11.21,14,5,2.32,0
TXN04771,60.44,12,1,0.95,0
TXN04772,15.46,23,4,10.42,0
TXN04773,9.77,13,4,0.32,0
TXN04774,37.0,1,5,6.34,0
TXN04775,136.11,7,5,2.54,0
TXN04776,56.99,11,2,16.74,0
TXN04777,42.26,10,1,31.66,0
TXN04778,69.85,19,5,4.37,0
TXN04779,41.41,0,1,18.12,0
TXN04780,65.86,11,5,17.22,0
TXN04781,39.8,4,4,5.75,0
TXN04782,4.4,9,5,9.65,0
TXN04783,66.7,19,5,11.02,0
TXN04784,1.87,16,4,17.24,0
TXN04785,594.03,4,3,470.42,1
TXN04786,136.65,17,1,2.63,0
TXN04787,21.32,1,4,17.81,0
TXN04788,95.73,10,4,9.55,0
TXN04789,31.43,15,3,0.35,0
TXN04790,5.75,19,2,9.96,0
TXN04791,28.84,10,1,12.76,0
TXN04792,15.45,2,3,2.5,0
TXN04793,868.15,5,4,324.35,1
TXN04794,8.97,10,3,5.28,0
TXN04795,83.57,4,1,2.32,0
TXN04796,141.01,19,1,3.47,0
TXN04797,3.58,21,3,23.68,0
TXN04798,6.95,5,4,11.08,0
TXN04799,67.01,16,5,4.64,0
TXN04800,8.97,21,3,6.08,0
TXN04801,294.25,1,3,4.06,0
TXN04802,90.05,14,4,11.94,0
TXN04803,18.44,4,4,0.4,0
TXN04804,168.62,23,2,1.89,0
TXN04805,43.18,2,3,14.88,0
TXN04806,40.46,9,1,32.96,0
TXN04807,25.77,5,5,10.96,0
TXN04808,83.9,18,5,11.99,0
TXN04809,24.33,5,2,2.19,0
TXN04810,58.01,22,4,2.39,0
TXN04811,27.31,21,2,0.01,0
TXN04812,11.98,23,5,0.54,0
TXN04813,18.33,4,2,1.25,0
TXN04814,26.94,13,2,0.26,0
TXN04815,109.46,17,2,2.35,0
TXN04816,9.89,12,4,9.96,0
TXN04817,158.96,0,5,6.31,0
TXN04818,68.45,0,5,4.74,0
TXN04819,8.34,6,3,2.72,0
TXN04820,1.1,3,2,2.73,0
TXN04821,16.24,11,1,2.16,0
TXN04822,93.01,7,5,1.47,0
TXN04823,43.0,10,2,0.95,0
TXN04824,44.72,12,3,12.14,0
TXN04825,5.88,15,3,1.85,0
TXN04826,7.28,3,3,8.14,0
TXN04827,38.32,12,1,2.31,0
TXN04828,26.56,2,2,2.94,0
TXN04829,60.97,2,1,33.67,0
TXN04830,10.96,21,2,13.2,0
TXN04831,12.04,8,2,16.6,0
TXN04832,70.55,0,4,6.91,0
TXN04833,53.85,17,5,1.95,0
TXN04834,18.29,16,4,45.39,0
TXN04835,11.94,7,3,18.51,0
TXN04836,1494.28,1,3,373.77,1
TXN04837,70.19,5,1,4.97,0
TXN04838,79.88,19,3,5.68,0
TXN04839,35.26,7,2,9.55,0
TXN04840,14.69,17,4,8.23,0
TXN04841,47.97,19,2,9.2,0
TXN04842,70.96,17,5,7.93,0
TXN04843,4.2,11,4,17.69,0
TXN04844,571.21,2,2,312.83,1
TXN04845,46.25,11,4,7.05,0
TXN04846,36.61,22,1,8.79,0
TXN04847,8.94,21,3,1.57,0
TXN04848,1.74,10,5,0.3,0
TXN04849,36.07,7,1,3.14,0
TXN04850,78.13,17,2,2.11,0
TXN04851,22.42,4,4,3.07,0
TXN04852,70.18,4,1,2.82,0
TXN04853,1.89,13,1,9.62,0
TXN04854,60.27,16,2,5.88,0
TXN04855,54.81,11,4,11.95,0
TXN04856,51.25,14,2,15.19,0
TXN04857,64.77,4,4,1.69,0
TXN04858,16.6,5,2,17.07,0
TXN04859,50.65,10,1,0.44,0
TXN04860,69.13,0,5,2.12,0
TXN04861,80.23,1,5,49.42,0
TXN04862,53.64,9,1,2.28,0
TXN04863,20.62,3,2,16.88,0
TXN04864,23.25,15,5,33.72,0
TXN04865,14.86,22,1,6.95,0
TXN04866,22.55,16,3,9.74,0
TXN04867,33.31,16,3,4.05,0
TXN04868,44.75,1,5,6.84,0
TXN04869,9.05,15,1,4.77,0
TXN04870,51.89,23,4,39.35,0
TXN04871,61.87,22,2,0.68,0
TXN04872,73.07,23,2,11.14,0
TXN04873,18.26,2,1,1.17,0
TXN04874,32.89,11,5,4.76,0
TXN04875,25.54,22,1,1.52,0
TXN04876,25.49,20,5,4.33,0
